listing_id,listing_type,district,neighbourhood,price,GrossSquareMeters,NetSquareMeters,price_per_m2,rooms,halls,total_rooms,floor,floor_category,total_floors,building_age,building_type,building_condition,heating_type,fuel_type,bathroom_count,furnished,usage_status,is_in_complex,complex_name,maintenance_fee,orientation,credit_eligible,deed_status,exchange,last_updated,scraped_at,sub_district
151301-607,satilik,Maltepe,Cevizli,9000000,110,90,81818.18181818182,2,1,3,0,Raised Ground,6,0,NA,NA,Underfloor Heating,NA,1,Unfurnished,Vacant,FALSE,NA,500,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:25:27Z,Cevizli
160688-73,satilik,Maltepe,İdealtepe,8950000,92,65,97282.60869565218,2,1,3,0,Raised Ground,4,11,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,700,"South, East, West",Not Eligible,Condominium Title,No,NA,2026-03-17T13:25:37Z,İdealtepe
156328-255,satilik,Maltepe,Altıntepe,5400000,50,40,108000,1,1,2,0,Raised Ground,4,6,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,"East, West",Not Eligible,Condominium Title,No,NA,2026-03-17T13:25:47Z,Altıntepe
6213-15194,satilik,Maltepe,İdealtepe,8450000,130,115,65000,3,1,4,2,NA,5,26,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Construction Easement,No,NA,2026-03-17T13:25:59Z,İdealtepe
162835-10,satilik,Maltepe,İdealtepe,12750000,120,95,106250,3,1,4,2,NA,3,4,NA,NA,Combi Boiler,NA,1,Unfurnished,Tenant-occupied,TRUE,NA,NA,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T13:26:08Z,İdealtepe
66056-10644,satilik,Maltepe,İdealtepe,8950000,100,85,89500,2,1,3,0,Entrance Floor,4,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T13:26:18Z,İdealtepe
3990-3337,satilik,Maltepe,İdealtepe,8450000,75,65,112666.66666666667,2,1,3,0,Entrance Floor,4,5,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,East,Eligible,Condominium Title,No,NA,2026-03-17T13:26:26Z,İdealtepe
88286-3688,satilik,Maltepe,Altıntepe,8350000,85,70,98235.29411764706,2,1,3,2,NA,4,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,500,"South, East",Eligible,Construction Easement,No,NA,2026-03-17T13:26:35Z,Altıntepe
70157-1810,satilik,Maltepe,İdealtepe,7750000,115,100,67391.30434782608,2,1,3,4,NA,5,26,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,NA,Not Eligible,Construction Easement,No,NA,2026-03-17T13:26:44Z,İdealtepe
21144-10104,satilik,Maltepe,Altayçeşme,9350000,120,104,77916.66666666667,3,1,4,14,NA,14,35,NA,NA,Combi Boiler,NA,1,NA,NA,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,NA,NA,2026-03-17T13:26:52Z,Altayçeşme
138573-277,satilik,Maltepe,Feyzullah,8000000,130,119,61538.46153846154,2,1,3,-1,Garden Floor,5,30,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,2,Unfurnished,Owner-occupied,FALSE,NA,500,South,Eligible,Construction Easement,No,NA,2026-03-17T13:27:00Z,Feyzullah
0-43668711,satilik,Maltepe,Başıbüyük,8900000,72,55,123611.11111111111,1,1,2,8,NA,10,8,Reinforced Concrete,Second-hand,Central,Natural Gas,1,Furnished,Tenant-occupied,TRUE,NA,6400,East,Eligible,Condominium Title,Yes,NA,2026-03-17T13:27:09Z,Başıbüyük
128786-1571,satilik,Maltepe,Altıntepe,6400000,80,70,80000,2,1,3,0,Entrance Floor,4,4,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:27:17Z,Altıntepe
5630-6387,satilik,Maltepe,Feyzullah,6500000,55,44,118181.81818181818,1,1,2,2,NA,5,0,Reinforced Concrete,NA,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,"North, East",Eligible,Condominium Title,No,NA,2026-03-17T13:27:25Z,Feyzullah
166751-35,satilik,Maltepe,Küçükyalı,7000000,70,55,100000,1,1,2,3,NA,5,0,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,No Title Deed,No,NA,2026-03-17T13:27:34Z,Küçükyalı
26619-11872,satilik,Maltepe,Altıntepe,7450000,85,70,87647.05882352941,2,1,3,3,NA,3,31,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,500,"South, East, West",Eligible,Construction Easement,No,NA,2026-03-17T13:27:44Z,Altıntepe
10432-2648,satilik,Maltepe,Çınar,7950000,85,80,93529.41176470589,2,1,3,0,Entrance Floor,4,6,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:27:54Z,Çınar
3422-440,satilik,Maltepe,Yalı,14000000,110,100,127272.72727272728,3,1,4,0,Entrance Floor,5,0,NA,NA,Underfloor Heating,NA,2,Unfurnished,Vacant,FALSE,NA,NA,"South, East",Not Eligible,Land Title,No,NA,2026-03-17T13:28:02Z,Yalı
120587-753,satilik,Maltepe,İdealtepe,10750000,110,95,97727.27272727272,3,1,4,0,Raised Ground,4,5,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,1250,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:28:20Z,İdealtepe
150247-600,satilik,Maltepe,Küçükyalı,7650000,94,81,81382.97872340426,2,1,3,1,NA,4,26,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,600,"South, West",Eligible,Construction Easement,No,NA,2026-03-17T13:28:30Z,Küçükyalı
126151-1555,satilik,Maltepe,Feyzullah,7400000,68,53,108823.5294117647,1,1,2,5,NA,5,2,NA,NA,Combi Boiler,NA,1,Unfurnished,Owner-occupied,FALSE,NA,NA,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T13:28:38Z,Feyzullah
3447-22149,satilik,Maltepe,Aydınevler,8650000,120,100,72083.33333333333,3,1,4,NA,Mid Floor,4,0,Reinforced Concrete,New,Underfloor Heating,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,500,"South, East, West",Eligible,Construction Easement,No,NA,2026-03-17T13:28:48Z,Aydınevler
139587-900,satilik,Maltepe,Yalı,18000000,200,160,90000,4,1,5,4,NA,4,0,NA,New,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T13:28:56Z,Yalı
6060-43842,satilik,Maltepe,Altayçeşme,6100000,50,40,122000,1,1,2,0,Raised Ground,4,9,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,500,South,Eligible,Condominium Title,No,NA,2026-03-17T13:29:06Z,Altayçeşme
134549-995,satilik,Maltepe,Fındıklı,5250000,75,65,70000,2,1,3,1,NA,4,11,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,South,Not Eligible,Condominium Title,No,NA,2026-03-17T13:29:18Z,Fındıklı
46932-6414,satilik,Maltepe,Çınar,6300000,75,70,84000,2,1,3,0,Raised Ground,4,4,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East",Eligible,Construction Easement,No,NA,2026-03-17T13:29:33Z,Çınar
163958-4,satilik,Maltepe,Esenkent,17900000,187,124,95721.92513368985,3,1,4,5,NA,9,0,Reinforced Concrete,NA,Central (Metered),Natural Gas,2,Unfurnished,NA,FALSE,NA,NA,NA,Eligible,Construction Easement,No,NA,2026-03-17T13:29:42Z,Esenkent
14946-14520,satilik,Maltepe,İdealtepe,13000000,110,80,118181.81818181818,2,1,3,1,NA,6,0,Reinforced Concrete,New,Underfloor Heating,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East",Eligible,Construction Easement,No,NA,2026-03-17T13:29:51Z,İdealtepe
7350-10498,satilik,Maltepe,Çınar,11200000,105,95,106666.66666666667,2,1,3,4,NA,4,0,Reinforced Concrete,New,Central (Metered),Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,No Title Deed,Yes,NA,2026-03-17T13:29:59Z,Çınar
1003-13738,satilik,Maltepe,İdealtepe,7250000,60,50,120833.33333333333,1,1,2,2,NA,4,0,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:30:09Z,İdealtepe
2150-4644,satilik,Maltepe,Küçükyalı,7650000,105,90,72857.14285714286,2,1,3,1,NA,4,26,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,"North, South, East, West",Eligible,Construction Easement,No,NA,2026-03-17T13:30:18Z,Küçükyalı
133124-549,satilik,Maltepe,İdealtepe,15750000,185,165,85135.13513513513,4,1,5,4,NA,4,6,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:30:28Z,İdealtepe
151301-597,satilik,Maltepe,Cevizli,14500000,220,175,65909.09090909091,3,2,5,5,NA,5,0,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,500,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:30:39Z,Cevizli
1057-12470,satilik,Maltepe,İdealtepe,10750000,120,90,89583.33333333333,3,1,4,0,Raised Ground,4,7,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T13:30:48Z,İdealtepe
156328-251,satilik,Maltepe,Yalı,12250000,115,95,106521.73913043478,3,1,4,1,NA,4,6,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,NA,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T13:31:06Z,Yalı
160688-72,satilik,Maltepe,Altıntepe,5945000,105,90,56619.04761904762,2,1,3,0,Raised Ground,4,26,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,250,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:31:16Z,Altıntepe
6213-15187,satilik,Maltepe,Altıntepe,15500000,190,175,81578.94736842105,4,2,6,4,NA,4,21,NA,NA,Combi Boiler,NA,2,Unfurnished,Tenant-occupied,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:31:24Z,Altıntepe
162835-8,satilik,Maltepe,Altıntepe,12500000,170,131,73529.41176470589,3,1,4,4,NA,4,1,NA,NA,Central (Metered),NA,2,Unfurnished,Vacant,FALSE,NA,NA,"South, West",Eligible,Construction Easement,No,NA,2026-03-17T13:31:33Z,Altıntepe
39972-7706,satilik,Maltepe,Küçükyalı,7650000,100,90,76500,2,1,3,1,NA,3,28,Reinforced Concrete,New,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:31:41Z,Küçükyalı
66056-10641,satilik,Maltepe,Altıntepe,13500000,120,95,112500,3,1,4,1,NA,4,0,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T13:31:49Z,Altıntepe
76795-1808,satilik,Maltepe,İdealtepe,14750000,115,105,128260.86956521739,3,1,4,1,NA,4,6,Reinforced Concrete,New,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,"North, South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:31:59Z,İdealtepe
3990-3329,satilik,Maltepe,İdealtepe,7950000,100,85,79500,3,1,4,-1,Garden Floor,4,9,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Tenant-occupied,FALSE,NA,NA,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T13:32:10Z,İdealtepe
2312-25671,satilik,Maltepe,Çınar,33000000,320,268,103125,4,2,6,3,NA,3,15,NA,NA,Combi Boiler,NA,3,Unfurnished,NA,FALSE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T13:32:17Z,Çınar
158773-111,satilik,Maltepe,Zümrütevler,6499000,80,60,81237.5,2,1,3,-1,Garden Floor,15,0,NA,NA,Central (Metered),NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East",Eligible,Construction Easement,Yes,NA,2026-03-17T13:32:26Z,Zümrütevler
165740-17,satilik,Maltepe,Altayçeşme,9500000,97,80,97938.14432989691,3,1,4,1,NA,5,0,NA,NA,Combi Boiler,NA,NA,Unfurnished,Vacant,FALSE,NA,NA,NA,Eligible,Construction Easement,No,NA,2026-03-17T13:32:43Z,Altayçeşme
21144-10099,satilik,Maltepe,Bağlarbaşı,16000000,220,150,72727.27272727272,5,2,7,NA,Top Floor,5,1,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,1000,"North, East",Eligible,Condominium Title,NA,NA,2026-03-17T13:32:53Z,Bağlarbaşı
128786-1554,satilik,Maltepe,İdealtepe,12500000,103,82,121359.22330097087,2,1,3,2,NA,4,0,NA,NA,Central (Metered),NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:33:02Z,İdealtepe
166751-34,satilik,Maltepe,Küçükyalı,11500000,100,75,115000,2,1,3,2,NA,5,0,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,No Title Deed,No,NA,2026-03-17T13:33:12Z,Küçükyalı
10432-2647,satilik,Maltepe,Zümrütevler,4250000,90,80,47222.22222222222,2,1,3,3,NA,3,31,NA,NA,Combi Boiler,NA,2,Unfurnished,Owner-occupied,FALSE,NA,NA,"South, East, West",Not Eligible,Land Title,No,NA,2026-03-17T13:33:22Z,Zümrütevler
120587-752,satilik,Maltepe,Altıntepe,7350000,90,75,81666.66666666667,2,1,3,0,Entrance Floor,4,0,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:33:31Z,Altıntepe
150247-599,satilik,Maltepe,İdealtepe,6950000,56,43,124107.14285714286,1,1,2,-1,Garden Floor,4,6,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,1000,"South, West",Eligible,Condominium Title,No,NA,2026-03-17T13:33:39Z,İdealtepe
126151-1554,satilik,Maltepe,Altıntepe,11650000,135,115,86296.29629629629,3,1,4,1,NA,4,26,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,NA,"North, South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:33:50Z,Altıntepe
3447-22131,satilik,Maltepe,Cevizli,7250000,85,73,85294.11764705883,2,1,3,2,NA,5,9,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Owner-occupied,FALSE,NA,600,"South, East",Eligible,Construction Easement,No,NA,2026-03-17T13:33:59Z,Cevizli
139587-896,satilik,Maltepe,Bağlarbaşı,13750000,200,180,68750,4,2,6,5,NA,5,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T13:34:08Z,Bağlarbaşı
6060-43770,satilik,Maltepe,Altıntepe,6250000,72,62,86805.55555555556,2,1,3,-1,Sub-level 1,3,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,500,South,Eligible,Construction Easement,No,NA,2026-03-17T13:34:16Z,Altıntepe
88286-3623,satilik,Maltepe,Küçükyalı,8400000,90,75,93333.33333333333,2,1,3,0,Raised Ground,4,0,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T13:34:26Z,Küçükyalı
1003-13737,satilik,Maltepe,Altıntepe,8950000,87,75,102873.5632183908,2,1,3,3,NA,5,6,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:34:42Z,Altıntepe
5121-11669,satilik,Maltepe,İdealtepe,6700000,43,38,155813.9534883721,1,1,2,1,NA,4,0,NA,NA,Underfloor Heating,NA,1,Unfurnished,Vacant,FALSE,NA,NA,East,Eligible,Construction Easement,No,NA,2026-03-17T13:34:50Z,İdealtepe
133124-548,satilik,Maltepe,Altıntepe,7000000,90,75,77777.77777777778,2,1,3,3,NA,4,21,NA,NA,Combi Boiler,NA,1,Unfurnished,Owner-occupied,FALSE,NA,NA,"South, East",Eligible,Construction Easement,No,NA,2026-03-17T13:35:00Z,Altıntepe
2150-4627,satilik,Maltepe,Bağlarbaşı,7150000,85,73,84117.64705882352,2,1,3,2,NA,4,6,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Owner-occupied,FALSE,NA,500,"North, South, East, West",Eligible,Construction Easement,No,NA,2026-03-17T13:35:10Z,Bağlarbaşı
2137-28344,satilik,Maltepe,Başıbüyük,25500000,214,194,119158.8785046729,3,1,4,-1,Garden Floor,8,16,NA,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Tenant-occupied,TRUE,Narcity C Etap,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T13:35:19Z,Başıbüyük
46932-6391,satilik,Maltepe,Altıntepe,12000000,115,100,104347.82608695653,3,1,4,1,NA,5,0,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T13:35:29Z,Altıntepe
57523-324,satilik,Maltepe,Çınar,9500000,82,61,115853.65853658537,2,1,3,0,Raised Ground,4,1,Reinforced Concrete,New,Underfloor Heating,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,West,Eligible,Condominium Title,No,NA,2026-03-17T13:35:38Z,Çınar
1057-12469,satilik,Maltepe,Küçükyalı,12750000,125,110,102000,3,1,4,3,NA,4,8,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,FALSE,NA,NA,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T13:35:48Z,Küçükyalı
156328-239,satilik,Maltepe,İdealtepe,9000000,95,84,94736.84210526316,2,1,3,1,NA,4,8,Reinforced Concrete,Second-hand,Central (Metered),NA,1,Unfurnished,Owner-occupied,FALSE,NA,NA,"North, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:36:03Z,İdealtepe
151301-513,satilik,Maltepe,Bağlarbaşı,8700000,105,90,82857.14285714286,3,1,4,1,NA,5,0,NA,NA,Underfloor Heating,NA,2,Unfurnished,Vacant,FALSE,NA,500,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:36:12Z,Bağlarbaşı
160688-69,satilik,Maltepe,İdealtepe,8450000,90,75,93888.88888888889,2,1,3,0,Raised Ground,3,3,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,950,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:36:24Z,İdealtepe
6213-15159,satilik,Maltepe,Küçükyalı,9250000,93,85,99462.36559139784,2,1,3,1,NA,4,0,NA,NA,Combi Boiler,NA,1,Unfurnished,Tenant-occupied,FALSE,NA,NA,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:36:32Z,Küçükyalı
136086-25,satilik,Pendik,Yenişehir,12590000,144,115,87430.55555555556,2,1,3,-1,Garden Floor,5,5,NA,NA,Central (Metered),NA,2,Unfurnished,Owner-occupied,TRUE,Kurtköy Paragon,5000,"South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:36:41Z,Yenişehir
162096-117,satilik,Pendik,Doğu,4850000,110,90,44090.90909090909,2,1,3,3,NA,8,16,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,500,NA,Eligible,Condominium Title,No,NA,2026-03-17T13:36:50Z,Doğu
155606-214,satilik,Pendik,Fevzi Çakmak,7000000,145,105,48275.862068965514,3,1,4,6,NA,10,6,NA,NA,Central (Metered),NA,1,Unfurnished,Vacant,TRUE,Park Royal Pendik,1800,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T13:37:00Z,Fevzi Çakmak
148967-28,satilik,Pendik,Kaynarca,4650000,110,90,42272.72727272727,2,1,3,-1,Garden Floor,5,18,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,NA,Unfurnished,Tenant-occupied,FALSE,NA,600,"South, East, West",Eligible,Construction Easement,Yes,NA,2026-03-17T13:37:09Z,Kaynarca
160381-80,satilik,Pendik,Harmandere,18500000,340,285,54411.76470588235,5,1,6,9,NA,9,6,NA,NA,Central (Metered),NA,2,Furnished,Tenant-occupied,TRUE,Viaport Houses & Suites,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T13:37:57Z,Harmandere
158114-409,satilik,Pendik,Kaynarca,3400000,110,105,30909.090909090908,3,1,4,5,NA,5,31,NA,NA,Combi Boiler,NA,1,Unfurnished,Owner-occupied,FALSE,NA,250,NA,Not Eligible,Land Title,No,NA,2026-03-17T13:38:05Z,Kaynarca
3611-5617,satilik,Pendik,Batı,8500000,75,60,113333.33333333333,2,1,3,-1,Garden Floor,6,0,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,NA,North,Eligible,Condominium Title,No,NA,2026-03-17T13:38:14Z,Batı
160381-46,satilik,Pendik,Batı,27000000,210,129,128571.42857142857,3,1,4,7,NA,7,0,Reinforced Concrete,New,Underfloor Heating,NA,3,Unfurnished,Vacant,FALSE,NA,NA,"North, South, East, West",Eligible,Condominium Title,Yes,NA,2026-03-17T13:38:22Z,Batı
162805-68,satilik,Pendik,Güllü Bağlar,6500000,120,110,54166.666666666664,3,1,4,1,NA,5,6,NA,NA,Combi Boiler,NA,1,Unfurnished,Owner-occupied,FALSE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T13:38:30Z,Güllü Bağlar
158114-408,satilik,Pendik,Doğu,4900000,98,85,50000,2,1,3,4,NA,5,26,NA,NA,Combi Boiler,NA,1,Unfurnished,Tenant-occupied,FALSE,NA,NA,NA,Eligible,Land Title,No,NA,2026-03-17T13:38:41Z,Doğu
126649-15,satilik,Pendik,Kavakpınar,4390000,90,82,48777.77777777778,2,1,3,0,Raised Ground,8,4,NA,NA,Combi Boiler,NA,2,Unfurnished,Owner-occupied,FALSE,NA,NA,"South, East",Eligible,Condominium Title,No,NA,2026-03-17T13:38:51Z,Kavakpınar
151301-722,satilik,Pendik,Çamçeşme,8650000,138,100,62681.159420289856,2,1,3,-1,Garden Floor,10,3,NA,NA,Combi Boiler,NA,2,Unfurnished,Vacant,TRUE,Bahadır 148,2500,"North, South, East, West",Eligible,Condominium Title,No,NA,2026-03-17T13:39:00Z,Çamçeşme
166297-54,satilik,Pendik,Doğu,12800000,115,95,111304.34782608696,3,1,4,2,NA,7,0,NA,NA,Central (Metered),NA,1,Unfurnished,Vacant,TRUE,NA,NA,South,Eligible,Condominium Title,No,NA,2026-03-17T13:39:09Z,Doğu
162330-26,satilik,Pendik,Çınardere,7500000,99,65,75757.57575757576,2,1,3,6,NA,8,0,Reinforced Concrete,New,Central (Metered),Natural Gas,1,Unfurnished,Vacant,TRUE,NA,NA,NA,Eligible,Condominium Title,No,NA,2026-03-17T13:39:19Z,Çınardere
3447-22203,satilik,Pendik,Batı,20100000,187,164,107486.63101604278,4,2,6,5,NA,5,0,Reinforced Concrete,New,Central,Natural Gas,2,Unfurnished,Vacant,FALSE,NA,NA,"South, East, West",Eligible,Construction Easement,Yes,NA,2026-03-17T13:39:32Z,Batı
4355-136459,satilik,Pendik,Çamlık,5290000,90,70,58777.77777777778,2,1,3,5,NA,7,23,Reinforced Concrete,Second-hand,Combi Boiler,Natural Gas,1,Unfurnished,Vacant,TRUE,NA,1500,"South, East",Eligible,Condominium Title,Yes,NA,2026-03-17T13:39:42Z,Çamlık
164129-59,satilik,Pendik,Çamçeşme,9240000,118,92,78305.08474576271,2,1,3,3,NA,11,1,NA,NA,Central (Metered),NA,2,Unfurnished,Vacant,TRUE,Kiptaş Arkatlı Evleri,NA,"South, East",Not Eligible,No Title Deed,No,NA,2026-03-17T13:39:51Z,Çamçeşme
164651-16,satilik,Pendik,Kavakpınar,5650000,84,65,67261.90476190476,2,1,3,8,NA,10,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,NA,NA,Vacant,TRUE,Sim City Residence,1,"South, East, West",Eligible,Condominium Title,Yes,NA,2026-03-17T13:39:59Z,Kavakpınar
142666-74,satilik,Pendik,Batı,6100000,110,90,55454.545454545456,2,2,4,0,Entrance Floor,4,6,NA,NA,Combi Boiler,NA,1,Unfurnished,Vacant,FALSE,NA,1200,"North, East",Not Eligible,Condominium Title,Yes,NA,2026-03-17T13:40:10Z,Batı
