listing_id,listing_type,district,neighbourhood,price,GrossSquareMeters,NetSquareMeters,price_per_m2,rooms,halls,total_rooms,floor,floor_category,total_floors,building_age,building_type,building_condition,heating_type,fuel_type,bathroom_count,furnished,usage_status,is_in_complex,complex_name,maintenance_fee,orientation,credit_eligible,deed_status,exchange,last_updated,scraped_at
159341-45,satilik,Pendik,Çınardere,5595000,120.0,92.0,46625.0,3,1,4,0.0,Ground Floor,7.0,5,,,Central (Metered),,2.0,Unfurnished,Vacant,True,,1600.0,"South, East",Eligible,Condominium Title,No,,2026-03-17 14:23:33
6738-20492,satilik,Pendik,Güllü Bağlar,7150000,108.0,90.0,66203.70370370371,2,1,3,7.0,,9.0,7,Reinforced Concrete,Second-hand,Central (Metered),Natural Gas,1.0,Unfurnished,Vacant,True,Atlantik Life Pendik,4287.0,"South, West",Eligible,Condominium Title,No,,2026-03-17 14:23:43
109495-2331,satilik,Pendik,Yeni,12400000,250.0,200.0,49600.0,3,2,5,6.0,,6.0,0,Reinforced Concrete,New,Combi Boiler,Natural Gas,2.0,Unfurnished,Vacant,False,,,"South, East, West",Eligible,Condominium Title,No,,2026-03-17 14:23:52
163983-108,satilik,Pendik,Yenişehir,9000000,75.0,64.0,120000.0,2,1,3,3.0,,7.0,0,,,Underfloor Heating,,1.0,Unfurnished,Vacant,True,Siltaş Premium,,South,Eligible,Construction Easement,Yes,,2026-03-17 14:24:01
160204-61,satilik,Pendik,Kurtköy,6580000,85.0,70.0,77411.76470588235,2,1,3,2.0,,5.0,0,,,Combi Boiler,,1.0,Unfurnished,Vacant,False,,,"North, South, East",Eligible,Condominium Title,No,,2026-03-17 14:24:11
6863-748,satilik,Pendik,Kavakpınar,4950000,80.0,70.0,61875.0,2,1,3,4.0,,10.0,5,,,Combi Boiler,,1.0,Unfurnished,Tenant-occupied,False,,,South,Eligible,Condominium Title,No,,2026-03-17 14:24:19
36118-17506,satilik,Pendik,Harmandere,7500000,144.0,102.0,52083.333333333336,2,1,3,6.0,,10.0,4,Reinforced Concrete,Second-hand,Central (Metered),Natural Gas,1.0,Unfurnished,Vacant,True,,4500.0,South,Eligible,Condominium Title,No,,2026-03-17 14:24:29
130492-4000,satilik,Pendik,Çınardere,6300000,74.0,67.0,85135.13513513513,2,0,2,3.0,,1.0,0,,New,Underfloor Heating,Natural Gas,1.0,Unfurnished,Vacant,False,,,West,Eligible,Construction Easement,Yes,,2026-03-17 14:24:37
162634-275,satilik,Pendik,Yeni,7350000,90.0,75.0,81666.66666666667,3,1,4,2.0,,5.0,6,,,Combi Boiler,,1.0,Unfurnished,Vacant,False,,,"South, East, West",Eligible,Construction Easement,No,,2026-03-17 14:24:46
166297-27,satilik,Pendik,Doğu,9000000,95.0,70.0,94736.84210526316,2,1,3,-1.0,Garden Floor,7.0,0,,,Central (Metered),,1.0,Unfurnished,Vacant,False,,,"North, East",Eligible,Condominium Title,Yes,,2026-03-17 14:24:55
22752-16676,satilik,Pendik,Kurtköy,8500000,97.0,88.0,87628.86597938144,3,1,4,7.0,,7.0,16,,New,Combi Boiler,,1.0,Unfurnished,Vacant,True,Defne Sitesi,,"East, West",Eligible,Condominium Title,,,2026-03-17 14:25:05
3611-5579,satilik,Pendik,Kaynarca,5950000,125.0,95.0,47600.0,3,1,4,-1.0,Garden Floor,6.0,11,,,Combi Boiler,,2.0,Unfurnished,Tenant-occupied,False,,500.0,"South, East, West",Eligible,Condominium Title,No,,2026-03-17 14:25:14
156740-54,satilik,Pendik,Esenyalı,2825000,90.0,80.0,31388.88888888889,2,1,3,5.0,,6.0,26,,,Combi Boiler,,2.0,Unfurnished,Owner-occupied,False,,300.0,,Not Eligible,Shared Title,No,,2026-03-17 14:25:25
165411-30,satilik,Pendik,Fevzi Çakmak,4900000,300.0,280.0,16333.333333333334,4,1,5,5.0,,5.0,16,,,Combi Boiler,,1.0,Unfurnished,Vacant,False,,350.0,,Not Eligible,Condominium Title,Yes,,2026-03-17 14:25:34
88286-3778,satilik,Pendik,Sülüntepe,7750000,105.0,95.0,73809.52380952382,3,1,4,3.0,,10.0,2,,,Combi Boiler,,1.0,Unfurnished,Owner-occupied,True,Sülüntepe Konutları Kalamış Yapı,1750.0,"South, East, West",Eligible,Construction Easement,No,,2026-03-17 14:25:44
160649-60,satilik,Pendik,Sapan Bağları,4890000,105.0,92.0,46571.42857142857,2,1,3,4.0,,5.0,21,,,Combi Boiler,,1.0,Unfurnished,Owner-occupied,False,,250.0,"South, West",Eligible,Condominium Title,No,,2026-03-17 14:25:54
0-45989022,satilik,Pendik,Ahmet Yesevi,3335000,42.0,28.0,79404.76190476191,1,1,2,-1.0,Garden Floor,9.0,12,Reinforced Concrete,Second-hand,Combi Boiler,Electricity,1.0,Furnished,Vacant,True,,2800.0,East,Eligible,Condominium Title,No,,2026-03-17 14:26:04
164449-169,satilik,Pendik,Dumlupınar,10800000,88.0,57.0,122727.27272727272,2,1,3,1.0,,5.0,0,,,Central (Metered),,1.0,Unfurnished,Vacant,True,,,,Not Eligible,No Title Deed,No,,2026-03-17 14:26:13
158773-177,satilik,Pendik,Yenişehir,8200000,72.0,56.0,113888.88888888889,2,1,3,4.0,,9.0,0,,,Central (Metered),,1.0,Unfurnished,Vacant,True,Siltaş Premium,,South,Eligible,Condominium Title,No,,2026-03-17 14:26:24
